userid,post_count,text,negative_emo,distortion,category ,repost,negative_thinking,negative_event,emotion,,post_time,date_added_CESD,time_diff,,
d5380466e18422d7b2c2d54d57cbbde2,34,Love how a song can change your whole mood... Currently whipping my hair back and forth whilst not letting haters keep me off my grind and fighting until I get there.,1,2,,1,N,,,,12/01/2011 10:44,17/02/2011 06:41,36,,
db7f1b0130b2138e13b7bbca9cc63823,50,"So scared of breaking it that you won't let it bend And I wrote two hundred letters I will never send Sometimes these cuts are so much deeper than they seem You'd rather cover up, I'd rather let them be So Let me be, and I'll set you free.",1,2,,1,N,,,,18/02/2011 09:17,12/03/2011 14:10,22,,
db7f1b0130b2138e13b7bbca9cc63823,50,"Sometimes it sucks being strong. Because when people know that you are strong, they think that it is okay to hurt you over and over again.",1,2,,1,N,,,,24/02/2011 11:04,12/03/2011 14:10,16,,
dcbe08425f5edef5e5c1053f21e83640,31,"In Canada - The Homeless go without eating. In Canada - The Elderly go without needed medicines. In Canada - The Mentally ill go without treatment. In Canada - Our Troops go without proper equipment. In Canada - Our Veterans go without benefits they were promised. Yet we donate billions to other countries before helping our own first. Have the guts to re-post this. 1% will re-post, 99% won't have the guts",1,2,,1,N,,,,02/07/2011 17:29,16/08/2011 01:00,45,,
dcbe08425f5edef5e5c1053f21e83640,31,"????????????├éΓÇó?├é┬╖~There are moments in life when you wish you could bring someone down from heaven... and spend the day with them just one more time, kiss them goodbye or hear their voice again~ Copy and paste in remembrance of all our loved ones who are not here... gone...but...never forgotten~????????",1,2,,1,N,,,,03/07/2011 12:11,16/08/2011 01:00,44,,
dcbe08425f5edef5e5c1053f21e83640,31,"Was on the toilet this morning, eating a bowl of cereal an...What? You think there's something wrong with eating in the bathroom? Did that gross you out? Then why do people suggest breastfeeding mothers feed their babies in the bathroom? If you're a fan of parents and babies rights, I DARE you to put this up as your status. I'm proudly a HUGE advocate for breastfeeding. Yay for B(.)(.)BIES :)",1,2,,1,N,,,,04/08/2011 17:34,16/08/2011 01:00,12,,
dcbe08425f5edef5e5c1053f21e83640,31,"Everyday 17 teenagers take their own lives because of bullying. So next time you want to start something, say something, post something, exclude someone or start a rumor - think twice before you do because there's too many bullies getting away with picking on innocent children for silly reasons and pushing the child they bully to suicide. STOP BULLYING NOW! I bet 99% wont post this. If you have a heart, you will",1,2,,1,N,,,,07/08/2011 11:12,16/08/2011 01:00,9,,
dcbe08425f5edef5e5c1053f21e83640,31,"The Canadian flag does not fly because the wind moves past it. The Canadian flag flies from the last breath of each military member who has died protecting it. Canadian soldiers don't fight because they hate what's in front of them...they fight because they love what's behind them./ Re-Post this if you support our troops......""",1,2,,1,N,,,,28/06/2011 21:39,16/08/2011 01:00,49,,
fbd681e79ebca2cd9509218403f23ec6,41,"So now I step out of the darkness that my life became 'cuz, I just needed someone to talk to, you were just too busy with yourself, you were never there for me... I just stuffed it down.",1,2,,1,N,,,,26/01/2011 19:09,15/02/2011 23:31,20,,
0724fe854bd455061ba84efecdeff469,64,"/Human nature is one of the most complext things to learn and one of the easiest things to lose./"" -E.A.W.""",2,2,,1,N,,,,06/01/2011 6:37,21/02/2011 00:26,46,,
088bf0ed841bcc366475b3975eb1b9d2,44,I normally hate it when people post quotes but this one just struck a chord. Annie Dillard ~ /An Inuit hunter asked the local missionary priest: If I did not know about God and sin,2,2,,1,N,,,,02/06/2011 12:56,12/06/2011 17:47,10,,
1789589a6d2bba0f09d768f8f3445be5,50,"/I ask you to judge me by the enemies I have made./"" - Franklin D. Roosevelt""",2,2,,1,N,,,,23/02/2011 02:17,05/03/2011 4:18,10,,
193165601dfad67e79ef52b2caf9fd9e,33,"; We try, we fall, and we live another day. We went for the sky, fell down low and flew too high. But still survived.",2,2,,1,N,,,,08/03/2011 10:28,19/03/2011 18:44,11,,
193165601dfad67e79ef52b2caf9fd9e,33,"; Will the angel or the devil, die in ecstasy? There's something coming over you, come over me. Falling in love is never easy, 'cause they're so good. I'm so bad, so let's get ugly.",2,2,,1,N,,,,27/02/2011 17:53,19/03/2011 18:44,20,,
2549774d68d7ccbcba069afb45c7e237,60,"You have your way. I have my way. As for the right way, the correct way, and the only way, it does not exist.├éΓÇØ ~Friedrich Nietzsche",2,2,,1,N,,,,25/01/2011 07:27,14/03/2011 22:05,48,,
29cda473b52e1c75fbfe958ed3aec565,32,"If you have a sister who has made you laugh, punched you, stuck up for you, drove you crazy, hugged you, watched you succeed , saw you fail, picked you back up, cheered you on, made you strong, and is someone you cant live without & someone you can always count on....REPOST THIS IF YOU HAVE A SISTER THAT YOU LOVE",2,2,,1,N,,,,18/04/2011 15:46,25/04/2011 05:17,7,,
29cda473b52e1c75fbfe958ed3aec565,32,"Who says Facebook friends aren't real friends? They enjoy seeing you online every day... miss you when you're not there... send condolences if you've lost someone... send you wishes on your birthday... enjoy the photos & videos you post... put a smile on your face when you're down, make you laugh when you feel like crying....... Repost if you love your Facebook friends!!!!!",2,2,,1,N,,,,22/04/2011 00:27,25/04/2011 05:17,3,,
29cda473b52e1c75fbfe958ed3aec565,32,"Please copy and paste this as your status if you know someone, or have heard of someone who knows someone. If you don't know anyone, or even if you've heard of anyone who doesn't know anyone, then do still copy this. It's important to spread the message. Oh, and the hearts. ? ? ? For frig's sake, don't forget the hearts. ? ? ?",2,2,,1,N,,,,25/03/2011 03:36,25/04/2011 05:17,31,,
29cda473b52e1c75fbfe958ed3aec565,32,"It's Special Education week, and this is in HONOR of all the children who need a little extra help, patience & understanding. Very sadly, most of you probably won't copy and paste this. Will you do it and leave it on your status for at least an hour???",2,2,,1,N,,,,29/03/2011 01:47,25/04/2011 05:17,27,,
2fba0f9dccc84f3516d8b553426af527,51,"We may only have tonight, but till the morning sun you're mine, all mine. Play the music low and sway to the rhythm of love. When the moon is low we can dance in slow motion and all your tears will subside. All your tears will dry.",2,2,,1,N,,,,15/03/2011 23:12,10/05/2011 6:49,56,,
2fba0f9dccc84f3516d8b553426af527,51,"Hey, I'm a wildflower, growin' in the sunshine, soakin' up the way of life I was raised in. Runnin' barefoot, bloomin' in a summer shower, ponytail dancin' I can't help it, I'm a wildflower.",2,2,,1,N,,,,17/03/2011 02:34,10/05/2011 6:49,54,,
2fba0f9dccc84f3516d8b553426af527,51,"/If the bombs go off the sun will still be shining. Because I've heard it said that every mushroom cloud has a silver lining./""""",2,2,,1,N,,,,30/04/2011 23:54,10/05/2011 6:49,10,,
39b2af957c2488970cb89c161b6bf94e,143,": He laughs at fear, afraid of nothing. He does not shy away from the sword. He cannot stand still when the trumpets sound.",2,2,,1,N,,,,17/03/2011 12:47,05/04/2011 0:32,19,,
3ac58ad39d81acfe169aadc4815effe6,62,"/Medicine is the only profession that labours incessantly to destroy the reason for its own existence./"" ~James Bryce""",2,2,,1,N,,,1,15/12/2010 20:12,11/02/2011 15:08,58,,
3ac58ad39d81acfe169aadc4815effe6,62,"├éΓÇ£To be nobody-but-yourself in a world which is doing its best, night and day, to make you everybody else, means to fight the hardest battle which any human being can fight; and never stop fighting.├éΓÇØ ~e.e. cummings",2,2,,1,N,,,,27/01/2011 05:17,11/02/2011 15:08,15,,
3ac58ad39d81acfe169aadc4815effe6,62,"/Pray that there intelligent life somewhere up in space cause there's bugger-all down here on Earth./"" ~Monty Python",2,2,,1,N,,,,30/12/2010 02:58,11/02/2011 15:08,43,,
4764518d32334248e6ebbf681a18fd0c,94,"DON'T DRINK & DRIVE AND DON'T RIDE WITH ANYONE WHO DOES! Tipsy Tow offered by AAA: You don't have to be an AAA member, from 6pm - 6am on New Years Eve//Day they will take your drunk self and your car home for FREE! Save this number...1-800-222-4357. PLEASE re-post this if you don't mind. Have a Happy & SAFE New Years Everyone!",2,2,,1,N,,,,31/12/2010 23:23,28/02/2011 22:46,59,,
4908adae6cf09defb838925defcc5e61,110,"I can do it like a brother, do it like a dude, grab my crotch, wear my hat low like you ;)",2,2,,1,N,,,,10/01/2011 23:04,10/02/2011 19:26,31,,
4908adae6cf09defb838925defcc5e61,110,"If you were a wink, I'd be a nod If you were a seed, well I'd be a pod. If you were the floor, I'd wanna be the rug And if you were a kiss, I know I'd be a hug",2,2,,1,N,,,,26/12/2010 18:02,10/02/2011 19:26,46,,
4908adae6cf09defb838925defcc5e61,110,If I was a flower growing wild and free All I'd want is you to be my sweet honey bee. And if I was a tree growing tall and green All I'd want is you to shade me and be my leaves.,2,2,,1,N,,,,27/12/2010 17:06,10/02/2011 19:26,45,,
4d7ae0617845c6b30eb85b55a991f4c5,41,"you have to make concessions as you get older i mean, i'm a vegetarian, i'm not hardcore i mean, i eat a lot of meat, but thats only because i like the taste so morally i win -dylan moran",2,2,,1,N,,,,17/12/2010 11:18,12/02/2011 20:46,57,,
4d7ae0617845c6b30eb85b55a991f4c5,41,"i'm sort of like a postmoderm vegetarian, i eat meat ironically -Bill Bailey",2,2,,1,N,,,,20/01/2011 02:52,12/02/2011 20:46,23,,
4d7ae0617845c6b30eb85b55a991f4c5,41,"The worthwhile problems are the ones you can really solve or help solve, the ones you can really contribute something to. ... No problem is too small or too trivial if we can really do something about it. -Richard Feynman",2,2,,1,N,,,,21/01/2011 00:44,12/02/2011 20:46,22,,
55a72284594fdda49b22a6610b9b91d6,73,├éΓÇ£Take care to get what you like or you will be forced to like what you get.├éΓÇØ - George Bernard Shaw,2,2,,1,N,,,,07/04/2011 1:26,11/05/2011 6:39,34,,
55a72284594fdda49b22a6610b9b91d6,73,"It's not what you've got, it's what you give. It ain't the life ya choose, it's the life you live.",2,2,,1,N,,,,08/05/2011 23:27,11/05/2011 6:39,3,,
55a72284594fdda49b22a6610b9b91d6,73,"Closing in, I hope that you make it. Closing in, I hope that you find your way.",2,2,,1,N,,,,29/04/2011 21:03,11/05/2011 6:39,12,,
6262f9ea246e00408561aa9a73c49175,123,"1st person to like my status- your last name will be mine for one week 2nd person - you will pick my profile pic for the next 2 days. 3rd person - I will say I'm married to you for a week. 4th person - I will post /I LOVE YOU!/"" on your wall. 5th person - I will answer a question for you""",2,2,,1,N,,,,17/01/2011 23:18,12/02/2011 22:01,26,,
6262f9ea246e00408561aa9a73c49175,123,Copy and paste this into your status and see what people rate you: 1) Crazy 2) Wish we went out 3) Talkative 4) Sarcastic 5) Lovable 6) Sexy 7) Strong 8) Dumb 9) Spoiled 10) Mouthy 11) Wild 12) Goofy 13) Funny 14) Awesome 15) Amazing 16) Beautiful 17) Cute 18) Best friend 19) Silly 20) I want to get to know you better,2,2,,1,N,,,,27/12/2010 06:00,12/02/2011 22:01,47,,
6665bcd5e5324938fdbb5ea467fb5e3f,25,If you love me... (comment on this status) If you think I'm a good friend... (like this status) :) If you hate me... (message me and tell me why) :// If you've ever had a crush on me.. be honest... (poke me) If you're not scared... (post this on your status),2,2,,1,N,,,,12/03/2011 7:15,02/04/2011 1:06,21,,
7175a46eaf9d0a6e00c562bfaa614360,55,A lie gets halfway around the world before the truth has a chance to get its pants on. Winston Churchill,2,2,,1,N,,,,03/05/2011 15:39,09/06/2011 18:09,37,,
7175a46eaf9d0a6e00c562bfaa614360,55,"When a thing is funny, search it carefully for a hidden truth. -George Bernard Shaw",2,2,,1,N,,,,12/04/2011 23:47,09/06/2011 18:09,58,,
7175a46eaf9d0a6e00c562bfaa614360,55,"/ we do not inherit the earth from our ancestors; we borrow it from our children/""""",2,2,,1,N,,,,22/04/2011 05:38,09/06/2011 18:09,48,,
7175a46eaf9d0a6e00c562bfaa614360,55,"/We do not inherit the earth from our ancestors; we borrow it from our children/"" -Native American Proverb""",2,2,,1,N,,,,23/04/2011 20:17,09/06/2011 18:09,47,,
82e932005d8c94bb93bcb54fa19f421c,168,"Hold up, gotta see the beauty, hold up, gotta let it move me...'cause life is short and quickly passing by. Father, will You help me make the most of what is mine? -Britt Nicole, Say It",2,2,,1,N,,,,08/02/2011 18:35,27/03/2011 23:45,47,,
82e932005d8c94bb93bcb54fa19f421c,168,"I'm beautiful in my way, 'cause God makes no mistakes, I'm on the right track baby, I was born this way <3 -Lady GaGa",2,2,,1,N,,,,12/02/2011 5:09,27/03/2011 23:45,43,,
82e932005d8c94bb93bcb54fa19f421c,168,"Have you ever cried a tear that you could not explain? ....What if it's Him? What if it's God speaking? Who knows how He'll get a hold of us, get our attention to prove He's enough. He'll do, and He'll use, whatever He wants to, to tell us, /I love you./"" -Mandisa""",2,2,,1,N,,,,12/02/2011 21:01,27/03/2011 23:45,43,,
82e932005d8c94bb93bcb54fa19f421c,168,Copy this into your status & see what people rate you! (: 1 Violent 2 I'd Marry You 3 Hot 4 Sweet 5 Beautiful 6 Talkative 7 Trustwothy 8 My Best Friend 9 Funny 10 Fun 11 I Love You 12 Perfect Type 13 Missing You 14 Retard 15 Blonde 16 One Of The Best 17 BEASST 18 Sweetheart 19 I'd Date You,2,2,,1,N,,,,12/03/2011 18:45,27/03/2011 23:45,15,,
82e932005d8c94bb93bcb54fa19f421c,168,"I told myself I won't miss you, but I remember what it feels like beside you... -Hinder",2,2,,1,N,,,,21/02/2011 04:26,27/03/2011 23:45,34,,
82e932005d8c94bb93bcb54fa19f421c,168,"You're not alone; I hear you call, and I've been waiting here for you through it all.",2,2,,1,N,,,,24/02/2011 07:47,27/03/2011 23:45,31,,
87ab3ba2cf5dd6ef4f4807a754dd968b,40,"/Baseball has the great advantage over cricket of being sooner ended. /"" George Bernard Shaw""",2,2,,1,N,,,,25/03/2011 10:14,11/05/2011 15:42,47,,
8a1c6e4eb35abbf1ae252628fca46cdb,34,"/I am awake only in what I love and desire to the point of terror./"" Hakim Bey""",2,2,,1,N,,,,21/02/2011 20:11,03/03/2011 18:36,10,,
8c393982479748c5a53acaa7a3717c71,162,Say you were a serial killer. Here are the rules: Go to your profile and look at your friends on the left side. 1st person turns you in: Sammie Hansen D: Sad day!!! 2nd person knows but doesn't tell anyone: Alex James Baty hahahaha probably 3rd person is your partner in crime: Daisy Beltran (No surprise there) 4th person is your first victim: Rachel Ricks XD 5th person tries (may succeed) to kill you: Candace Helm :o,2,2,,1,N,,,,05/08/2011 9:14,02/09/2011 6:07,28,,
8c393982479748c5a53acaa7a3717c71,162,"Over and over, over and over I fall for you Over and over, over and over I try not to Over and over, over and over You make me fall for you Over and over, over and over You don't even try to <3",2,2,,1,N,,,,10/08/2011 12:17,02/09/2011 6:07,23,,
8c393982479748c5a53acaa7a3717c71,162,"Likeeee this and i will tell you... How we met: Who are you to me: What I like about you: What I dislike about you: Favorite memory of us: Honestly, you are: How close are we 1-10: Nice or mean: Best feature: Do I have your number ?: Stranger or friend: Ditch or chill: Hug or kiss: Cute or ugly: First impression Although my memory is horrible so sorry if I forget where we met ._.",2,2,,1,N,,,,21/07/2011 06:50,02/09/2011 6:07,43,,
968157017daec34ee86050fe9bd72293,61,"It's been said that everlasting friends go long periods of time without speaking and never question the friendship. These friends pick up like they just spoke yesterday, regardless of how long it has been or how far away they live, and they don't hold grudges. They understand that life is busy and you will ALWAYS love them. Re-post if you have at least 1 of these friends, they will know who they are!",2,2,,1,N,,,,01/04/2011 6:25,28/04/2011 05:43,27,,
968157017daec34ee86050fe9bd72293,61,"Peace is but a shadow of death, desperate to forget it's painful past. Though we hope for promising years after shedding a thousand tears, yesterday's sorrow constantly nears. And while the moon still shines blue, by dawn it will turn to scarlet hue. -Kuja, FFIX",2,2,,1,N,,,,04/03/2011 21:25,28/04/2011 05:43,55,,
a504bfd98bdc8e7a61edcfe8c4e2a801,65,"/ If Goo though hell keep on goin u might get iout before the devil he knows ur there/"" Rodney Akins""",2,2,,1,N,,,,26/02/2011 04:39,30/03/2011 03:10,32,,
b15cf300b5693210682e36cfe5f9789b,44,"Genuine love is volitional rather than euphorically emotional. The person who truly loves does so because of 'a decision to love.' This person has made a commitment to 'be loving,' whether or not the loving feelings are present. True love is an act of will that transcends ephemeral feelings of love or cathexis, it can be said, /Love is as love does./""""",2,2,,1,N,,,,18/02/2011 03:52,08/03/2011 22:00,18,,
b5efdb17945bc5ac2504e6c0c70f41b1,53,Go to your profile. The first five friends on the sidebar are your team for the upcoming zombie apocalypse. How screwed are you? Elizabeth Tomlinson Andrew Vessey Kevin Koops Daniel Skaggs Riley Burkart Easy victory!,2,2,,1,N,,,,09/03/2011 1:54,19/04/2011 04:07,41,,
c0289bdb4cd4eda90653b2c84af61e03,149,"My middle name?, My age?, My favorite drink?, My full birthday?, My boyfriend?, My best friend (There's two)?, My favorite color?, My eye color? , My hair color? My favorite food? My moms name? Put this as your status and see who knows you best!",2,2,,1,N,,,,01/03/2011 4:37,12/03/2011 2:48,11,,
c0289bdb4cd4eda90653b2c84af61e03,149,They can say that I won't stay around I'm gonna stand my ground You're not gonna stop me You don't know me You don't know who I am Don't count me out so fast I've been brought down to my knees I've been pushed right past the point of breaking but I can take it I'll be back Back on my feet This is far from over You haven't seen the last of me,2,2,,1,N,,,,14/01/2011 00:54,12/03/2011 2:48,57,,
cd86d1e6d68c3770eaec0db419dceb2f,93,1st person to like my status - I'll change my last name to yours for a week. 2nd person to like my status - I'll write I love you on your wall for 3 days. ? 3rd person to like my status - I will answer any question. (inbox Only) 4th person to like my status - Can choose my profile pic. Put this as your status if you're brave enough,2,2,,1,N,,,,31/01/2011 22:08,29/03/2011 22:30,57,,
