,Unnamed: 0,text,ParticipantID,id,userid_x,annotation_date,annotation,negative_ny,time,userid_y
119,,"Status: in vigilance. **bobsnewline** Subject's mind seems to be restless, even if his whole body is begging for rest. **bobsnewline** Diagnosis: unknown.",,,,,,,,0724fe854bd455061ba84efecdeff469
120,,Status: weird. **bobsnewline** Subject's mind is clouded with several thoughts and nothing at the same time. **bobsnewline** Diagnosis: unknown.,,,,,,,,0724fe854bd455061ba84efecdeff469
121,,This app is awesome!,,,,,,,,0724fe854bd455061ba84efecdeff469
122,,Ars medicina... **bobsnewline** <3,,,,,,,,0724fe854bd455061ba84efecdeff469
123,,Status: awed. **bobsnewline** Subject can't imagine his life with the new music he's just discovered. **bobsnewline** Diagnosis: unknown.,,,,,,,,0724fe854bd455061ba84efecdeff469
124,,"Status: exhausted. **bobsnewline** Subject's body seems to be using more energy than it has, causing an immense wish for sleep. **bobsnewline** Diagnosis: unknown.",,,,,,,,0724fe854bd455061ba84efecdeff469
125,,"Wow, I just experienced the Still Dream with Inception the app http:////inceptiontheapp.com",,,,,,,,0724fe854bd455061ba84efecdeff469
126,,Status: in deep brooding session. **bobsnewline** Subject seems to be thinking deeply of the meaning of his latest dreams. **bobsnewline** Diagnosis: unknown.,,,,,,,,0724fe854bd455061ba84efecdeff469
127,,I'll follow you into the dark...,,,,,,,,0724fe854bd455061ba84efecdeff469
128,,"AVPM rocks! **bobsnewline** Great for those who unnderstand! Those who don't, go and search right now!",,,,,,,,0724fe854bd455061ba84efecdeff469
129,,"Once more it comes to an end. Once more, a new beginning dawns upon us. What are we supposed to do with it? Only you know what to do. What you do will shape you, what you say will talk about you, and what you think will make you grow. Stop. Think for a moment. Take this new chance to change. Have a wonderful new year, and God bless you all.",,,,,,,,0724fe854bd455061ba84efecdeff469
130,,Y pensar que la vida se esfuma en un segundo...,,,,,,,,0724fe854bd455061ba84efecdeff469
131,,"Ferchas Real Alekz BathOry Miguel Garcia Goya Tomorrow James wants to speak with me at 11. It'd be nice if you were there too, but I don't know what he wants to talk about. His face was serious, something uncommon for him.",,,,,,,,0724fe854bd455061ba84efecdeff469
132,,"Lucy Chen, will you be my eValentine? **bobsnewline** =D",,,,,,,,0724fe854bd455061ba84efecdeff469
133,,Status: excited. **bobsnewline** Subject is about to try his new wax seals set. **bobsnewline** Diagnosis: nineteenth century mode ON.,,,,,,,,0724fe854bd455061ba84efecdeff469
134,,"Gamer mode OFF **bobsnewline** TLOZ:PH definitely was a lovely game. Good job, Nintendo!",,,,,,,,0724fe854bd455061ba84efecdeff469
135,,"Hey, what day is it? **bobsnewline** Oh, fuck... It's Valentine's Day...",,,,,,,,0724fe854bd455061ba84efecdeff469
136,,"Status: unknown. **bobsnewline** Subject's mind has turned into a mayhem of ideas, feelings, and values. **bobsnewline** Diagnosis: unknown.",,,,,,,,0724fe854bd455061ba84efecdeff469
137,,"Al parecer, mientras más se filosofa, más se desconoce.",,,,,,,,0724fe854bd455061ba84efecdeff469
138,,"/Human nature is one of the most complext things to learn and one of the easiest things to lose./"" **bobsnewline**  **bobsnewline** -E.A.W.""",,,,,,,,0724fe854bd455061ba84efecdeff469
139,,Feels like organizing a Flash Mob ANYWHERE. Who's in? :D,,,,,,,,0724fe854bd455061ba84efecdeff469
140,,Finalmente lo he logrado! Director del Hospital San Mungo! *O*,,,,,,,,0724fe854bd455061ba84efecdeff469
141,,"Two days, two books. Here I go for the next one, then.",,,,,,,,0724fe854bd455061ba84efecdeff469
142,,Status: in deep thought. **bobsnewline** Subject seems unsure of how to act in the following day. **bobsnewline** Diagnosis: unknown.,,,,,,,,0724fe854bd455061ba84efecdeff469
143,,Me sorprende que Emilio Rosillo y Rodrigo Suárez se conozcan y yo ni enterado... o.o,,,,,,,,0724fe854bd455061ba84efecdeff469
144,,"/Una buena filosofía no es la que instala una realidad definitiva; es la que produce una inquietud./""""",,,,,,,,0724fe854bd455061ba84efecdeff469
145,,"Ah, Miss Mata... Gracias por compartir con todos nosotros aquellos libros y aquellas obras tan bellas! Acabo de leer nuevamente /Prohibido suicidarse en primavera/"". Alguien se apunta? =]""",,,,,,,,0724fe854bd455061ba84efecdeff469
146,,Status: stressed. **bobsnewline** Subject seems to be stressed due to several projects which will start in two weeks. **bobsnewline** Status: severe obsession disorder.,,,,,,,,0724fe854bd455061ba84efecdeff469
147,,/Están en el corazón de los sextos. ¡Háganlo vivir,,,,,,,,0724fe854bd455061ba84efecdeff469
148,,/Tenía un acento horroroso,,,,,,,,0724fe854bd455061ba84efecdeff469
149,,Status: worried. **bobsnewline** Subject's mind is clouded with doubts and thoughts about his nephew's sudden convlusion. Subject doesn't seem to care as of right now of his life. **bobsnewline** Diagnosis. unknown.,,,,,,,,0724fe854bd455061ba84efecdeff469
150,,GAMER MODE: ON **bobsnewline** The Legeond of Zelda: Phantom Hourglass won't last long!,,,,,,,,0724fe854bd455061ba84efecdeff469
151,,/ ...aunque para el caso podría haberles hablado en chino por las casas que pusieron los gorilas. 'Espiritualmente' tenía seis sílabas,,,,,,,,0724fe854bd455061ba84efecdeff469
152,,/Any man can handle adversity. If you want to test a man's character,,,,,,,,0724fe854bd455061ba84efecdeff469
153,,U_U **bobsnewline** Why time has to pass so quickly?,,,,,,,,0724fe854bd455061ba84efecdeff469
154,,"Such a beautiful sight... I have this sensation, a sensation which is telling me this year will be awesome!",,,,,,,,0724fe854bd455061ba84efecdeff469
155,,"Somewhere, down the road, I lost myself in time.",,,,,,,,0724fe854bd455061ba84efecdeff469
156,,/Thinking? of you,,,,,,,,0724fe854bd455061ba84efecdeff469
157,,"Wow, I just experienced Limbo with Inception the app http:////inceptiontheapp.com",,,,,,,,0724fe854bd455061ba84efecdeff469
158,,Status: waiting. **bobsnewline** Subject is waiting for the release of Final Fantasy XIII-2 and Final Fantasy Versus XIII. **bobsnewline** Diagnosis: gamer addiction.,,,,,,,,0724fe854bd455061ba84efecdeff469
159,,"I believe in this world. I believe there is hope, peace, and love for everyone in this beautiful world. I believe we can find a place where we belong, and I truly believe in humankind. **bobsnewline**  **bobsnewline** What about you? Do you believe?",,,,,,,,0724fe854bd455061ba84efecdeff469
160,,Third book done. Status: in stasis.,,,,,,,,0724fe854bd455061ba84efecdeff469
161,,Status: lazy. **bobsnewline** Subject refuses to do homework or any ripe of work. He is seriously going to throw everything out the window. **bobsnewline** Diagnosis: extreme laziness.,,,,,,,,0724fe854bd455061ba84efecdeff469
162,,"Oh, Dios... AHora necesito encontrar cuatro libros de la serie de Artemis Fowl a la voz de ayer. ¿Alguien coopera? :B",,,,,,,,0724fe854bd455061ba84efecdeff469
163,,Status: hysterical. **bobsnewline** Subject's mind seems to have endured an excessive amount of stress and could not stand the pressure of it. **bobsnewline** Diagnosis: unknown.,,,,,,,,0724fe854bd455061ba84efecdeff469
164,,Status: enraged. **bobsnewline** Subject's temper has gone wild due to certain issues with relatives. **bobsnewline** Diagnosis: unknown.,,,,,,,,0724fe854bd455061ba84efecdeff469
165,,Status: overjoyed. **bobsnewline** Subject's mind has been blown away by such impressive graphics with a high-velocity gold-plated HD cable together with a PS3. **bobsnewline** Diagnosis: unknown.,,,,,,,,0724fe854bd455061ba84efecdeff469
166,,"-¿Qué tengo que hacer? Ya he donado la grasa, ¿no? **bobsnewline** Mayordomo entronó los ojos. **bobsnewline** -Por favor, no. **bobsnewline** A Juliet se le escapó una risita. **bobsnewline** -No te preocupes, Dom. No recordarás nada. **bobsnewline** -Noquéame -dijo Mayordomo-. Derpsia. **bobsnewline** -No hay de qué -farfulló Mantillo, tratando de rascarse el trasero.",,,,,,,,0724fe854bd455061ba84efecdeff469
167,,Newsflash: Internet's screwed because of unknown reasons. **bobsnewline** Excuse me please.,,,,,,,,0724fe854bd455061ba84efecdeff469
168,,"Amigos viejos y nuevos, personas conocidas y que conocí en este año, familiares nuevos y viejos... ¿Qué haría yo sin ustedes? Muchas gracias por enseñarme que en la vida hay personas que en verdad se preocupan por el otro. Felices fiestas.",,,,,,,,0724fe854bd455061ba84efecdeff469
169,,Status: extremely sad. **bobsnewline** Subject rejects any attempt of medication due to his last day of break. **bobsnewline** Diagnosis: school.,,,,,,,,0724fe854bd455061ba84efecdeff469
170,,"Wow, I just experienced the Action Dream with Inception the app http:////inceptiontheapp.com",,,,,,,,0724fe854bd455061ba84efecdeff469
171,,"Wow, I just experienced the Quiet Dream with Inception the app http:////inceptiontheapp.com",,,,,,,,0724fe854bd455061ba84efecdeff469
172,,"Miguel Garcia Goya Necesito que mañana estés en la escuela a las 11 de la mañana, Goya. Tu cabeza pende de un hilo!",,,,,,,,0724fe854bd455061ba84efecdeff469
173,,Status: in stasis. **bobsnewline** Mental waves indicate a sudden outburst of nothingness followed by a big void inside the patient's mind. **bobsnewline** Diagnosis: unknown.,,,,,,,,0724fe854bd455061ba84efecdeff469
174,,"A todas aquellas personas que hicieron este año completamente inolvidable: les deseo lo mejor del mundo en este año nuevo que comienza y que todo lo que aspiran a ser se haga realidad. Nunca olviden que cuentan conmigo para lo que necesiten. Feliz Navidad a todos, y les deseo un próspero año 2011!",,,,,,,,0724fe854bd455061ba84efecdeff469
175,,I just found out my moms restraining order on my step mom covers contact with my moms family... should I be a vindictive bastard?,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
176,,Wow... apparently the Asian guy from The Green Hornet WASN'T the Asian  from Harold and Kumar. That's according to IMDB anyway.,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
177,,My remote control disappeared,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
178,,my stomach is unhappy,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
179,,random bouts of depression!,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
180,,"My dad said with a serious expression and a rather bland voice /Use that drive to back up. It's only 4TB so use it sparingly./"" I cracked up hard. XD""",,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
181,,FUCK. I'm finally tired enough to go to sleep I pass out except I made the mistake of doing so too early (9:30 abouts) and woke up at 2! Just spent an hour tossing and turning on my bed with my eyes shut. Still going to be awake when my alarm clock goes off too!,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
182,,"I'm trying out the alpha version of the new bittorent, and I gotta say; I like it!",,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
183,,"So, THIS is why I haven't eaten at baskin robins in years! XD",,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
184,,/Prescription-strength assault! Side effects include joint pain,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
185,,Should I upgrade my laptop to windows 7 from xp?,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
186,,twisting knee hurts it ya know... <- was posted on a wall by me in a group. Did it yesterday. Thought the groups wall was mine XD,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
187,,Gentoo is a type of penguin!,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
188,,I can't figure out what to eat,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
189,,I DON'T feel like shit; shit feels like ME.,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
190,,I'm in bed and the world is spinning. In the wrong direction.,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
191,,Dark chocolate is WAY too sweet. I just ate a piece for the first time in years!,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
192,,Seriously they rhymed Dragon and Bragging.,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
193,,Colbert is awesome. No beyond awesome. He out geeked ME on LoTR trivia 0.0,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
194,,Fell down the stairs. My ass broke my fall.,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
195,,"I just sneezed so loudly that my mom on the other side of the house yelled /god bless you/"" XD""",,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
196,,A game of thrones finally started! Well yesterday but watching it now XD,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
197,,Anyone know a good book on RAID? I need to learn them inside and out for an interview.,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
198,,http:////i7.photobucket.com//albums//y273//nendil//40555025.jpg?t=1305877051 Not sure if you can see this from your phone but this is the girl I'm interested in right now... Seriously Dan forgot about my Asian fetish XD,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
199,,WTF?! Topspin 4?! I haven't even played two yet and didn't know three was out!,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
200,,I finally found my remote control,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
201,,"Tell me, what good is an alarm clock when I'm still awake when it goes off to wake me?",,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
202,,"Something I found interesting; Ryan Reynolds and Nathan Fillion both were on the show Two Guys a Girl, and a pizza place and the both played Hal Jordan!",,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
203,,Mein Kampf manga?! 0.o,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
204,,YES! Chrome FINALLY changed their input system so that you can use the fucking arrow keys to navigate! Or the website I was trying it on did. either way no more relying on the mouse!,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
205,,I normally hate it when people post quotes but this one just struck a chord. **bobsnewline**  **bobsnewline**  Annie Dillard ~ **bobsnewline** /An Inuit hunter asked the local missionary priest: If I did not know about God and sin,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
206,,"My mom is a non technical manager at dell but she's learned a few things over the years. Such as she has all the RAID levels memorized and when to implement them if not HOW to. Yet she just asked me /Why can't I use an XP disk to fix a windows 7 install?/""""",,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
207,,I just scratched my ass... it was weird. It scratched the itch hurt like hell and tickled all at the same time.,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
208,,Kaine 3ui>9u,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
209,,Getting a mandolin for my birthday! I've been wanting one for years!,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
210,,I might have a job an enterprise level job at dell for server support!,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
211,,Is Neil Patrick Harris A list or B list?,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
212,,0110100101101110011001000111010101100010011010010111010001100001011000100110110001111001,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
213,,I'm now A+ certified! Now to study for net+,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
214,,Eliot can't see this post!,,,,,,,,088bf0ed841bcc366475b3975eb1b9d2
