id,userid,post_count,text,post_time
169,4d7ae0617845c6b30eb85b55a991f4c5,41,"you have to make concessions as you get older i mean, i'm a vegetarian, i'm not hardcore i mean, i eat a lot of meat, but thats only because i like the taste so morally i win -dylan moran",17/12/2010 11:18
170,4d7ae0617845c6b30eb85b55a991f4c5,41,"i'm sort of like a postmoderm vegetarian, i eat meat ironically -Bill Bailey",20/01/2011 02:52
171,4d7ae0617845c6b30eb85b55a991f4c5,41,"The worthwhile problems are the ones you can really solve or help solve, the ones you can really contribute something to. ... No problem is too small or too trivial if we can really do something about it. -Richard Feynman",21/01/2011 00:44
172,55a72284594fdda49b22a6610b9b91d6,73,â”œÃ©Î“Ã‡Â£Take care to get what you like or you will be forced to like what you get.â”œÃ©Î“Ã‡Ã˜ - George Bernard Shaw,07/04/2011 01:26
173,55a72284594fdda49b22a6610b9b91d6,73,"It's not what you've got, it's what you give. It ain't the life ya choose, it's the life you live.",08/05/2011 23:27
174,55a72284594fdda49b22a6610b9b91d6,73,"Closing in, I hope that you make it. Closing in, I hope that you find your way.",29/04/2011 21:03
175,6262f9ea246e00408561aa9a73c49175,123,"1st person to like my status- your last name will be mine for one week 2nd person - you will pick my profile pic for the next 2 days. 3rd person - I will say I'm married to you for a week. 4th person - I will post /I LOVE YOU!/"" on your wall. 5th person - I will answer a question for you""",17/01/2011 23:18
176,6262f9ea246e00408561aa9a73c49175,123,Copy and paste this into your status and see what people rate you: 1) Crazy 2) Wish we went out 3) Talkative 4) Sarcastic 5) Lovable 6) Sexy 7) Strong 8) Dumb 9) Spoiled 10) Mouthy 11) Wild 12) Goofy 13) Funny 14) Awesome 15) Amazing 16) Beautiful 17) Cute 18) Best friend 19) Silly 20) I want to get to know you better,27/12/2010 06:00
177,6665bcd5e5324938fdbb5ea467fb5e3f,25,If you love me... (comment on this status) If you think I'm a good friend... (like this status) :) If you hate me... (message me and tell me why) :// If you've ever had a crush on me.. be honest... (poke me) If you're not scared... (post this on your status),12/03/2011 07:15
178,7175a46eaf9d0a6e00c562bfaa614360,55,A lie gets halfway around the world before the truth has a chance to get its pants on. Winston Churchill,03/05/2011 15:39
179,7175a46eaf9d0a6e00c562bfaa614360,55,"When a thing is funny, search it carefully for a hidden truth. -George Bernard Shaw",12/04/2011 23:47
180,7175a46eaf9d0a6e00c562bfaa614360,55,"/ we do not inherit the earth from our ancestors; we borrow it from our children/""""",22/04/2011 05:38
181,7175a46eaf9d0a6e00c562bfaa614360,55,"/We do not inherit the earth from our ancestors; we borrow it from our children/"" -Native American Proverb""",23/04/2011 20:17
182,82e932005d8c94bb93bcb54fa19f421c,168,"Hold up, gotta see the beauty, hold up, gotta let it move me...'cause life is short and quickly passing by. Father, will You help me make the most of what is mine? -Britt Nicole, Say It",08/02/2011 18:35
183,82e932005d8c94bb93bcb54fa19f421c,168,"I'm beautiful in my way, 'cause God makes no mistakes, I'm on the right track baby, I was born this way <3 -Lady GaGa",12/02/2011 05:09
184,82e932005d8c94bb93bcb54fa19f421c,168,"Have you ever cried a tear that you could not explain? ....What if it's Him? What if it's God speaking? Who knows how He'll get a hold of us, get our attention to prove He's enough. He'll do, and He'll use, whatever He wants to, to tell us, /I love you./"" -Mandisa""",12/02/2011 21:01
185,82e932005d8c94bb93bcb54fa19f421c,168,Copy this into your status & see what people rate you! (: 1 Violent 2 I'd Marry You 3 Hot 4 Sweet 5 Beautiful 6 Talkative 7 Trustwothy 8 My Best Friend 9 Funny 10 Fun 11 I Love You 12 Perfect Type 13 Missing You 14 Retard 15 Blonde 16 One Of The Best 17 BEASST 18 Sweetheart 19 I'd Date You,12/03/2011 18:45
186,82e932005d8c94bb93bcb54fa19f421c,168,"I told myself I won't miss you, but I remember what it feels like beside you... -Hinder",21/02/2011 04:26
187,82e932005d8c94bb93bcb54fa19f421c,168,"You're not alone; I hear you call, and I've been waiting here for you through it all.",24/02/2011 07:47
188,87ab3ba2cf5dd6ef4f4807a754dd968b,40,"/Baseball has the great advantage over cricket of being sooner ended. /"" George Bernard Shaw""",25/03/2011 10:14
189,8a1c6e4eb35abbf1ae252628fca46cdb,34,"/I am awake only in what I love and desire to the point of terror./"" Hakim Bey""",21/02/2011 20:11
190,8c393982479748c5a53acaa7a3717c71,162,Say you were a serial killer. Here are the rules: Go to your profile and look at your friends on the left side. 1st person turns you in: Sammie Hansen D: Sad day!!! 2nd person knows but doesn't tell anyone: Alex James Baty hahahaha probably 3rd person is your partner in crime: Daisy Beltran (No surprise there) 4th person is your first victim: Rachel Ricks XD 5th person tries (may succeed) to kill you: Candace Helm :o,05/08/2011 09:14
191,8c393982479748c5a53acaa7a3717c71,162,"Over and over, over and over I fall for you Over and over, over and over I try not to Over and over, over and over You make me fall for you Over and over, over and over You don't even try to <3",10/08/2011 12:17
192,8c393982479748c5a53acaa7a3717c71,162,"Likeeee this and i will tell you... How we met: Who are you to me: What I like about you: What I dislike about you: Favorite memory of us: Honestly, you are: How close are we 1-10: Nice or mean: Best feature: Do I have your number ?: Stranger or friend: Ditch or chill: Hug or kiss: Cute or ugly: First impression Although my memory is horrible so sorry if I forget where we met ._.",21/07/2011 06:50
193,968157017daec34ee86050fe9bd72293,61,"It's been said that everlasting friends go long periods of time without speaking and never question the friendship. These friends pick up like they just spoke yesterday, regardless of how long it has been or how far away they live, and they don't hold grudges. They understand that life is busy and you will ALWAYS love them. Re-post if you have at least 1 of these friends, they will know who they are!",01/04/2011 06:25
194,968157017daec34ee86050fe9bd72293,61,"Peace is but a shadow of death, desperate to forget it's painful past. Though we hope for promising years after shedding a thousand tears, yesterday's sorrow constantly nears. And while the moon still shines blue, by dawn it will turn to scarlet hue. -Kuja, FFIX",04/03/2011 21:25
195,a504bfd98bdc8e7a61edcfe8c4e2a801,65,"/ If Goo though hell keep on goin u might get iout before the devil he knows ur there/"" Rodney Akins""",26/02/2011 04:39
196,b15cf300b5693210682e36cfe5f9789b,44,"Genuine love is volitional rather than euphorically emotional. The person who truly loves does so because of 'a decision to love.' This person has made a commitment to 'be loving,' whether or not the loving feelings are present. True love is an act of will that transcends ephemeral feelings of love or cathexis, it can be said, /Love is as love does./""""",18/02/2011 03:52
197,b5efdb17945bc5ac2504e6c0c70f41b1,53,Go to your profile. The first five friends on the sidebar are your team for the upcoming zombie apocalypse. How screwed are you? Elizabeth Tomlinson Andrew Vessey Kevin Koops Daniel Skaggs Riley Burkart Easy victory!,09/03/2011 01:54
198,c0289bdb4cd4eda90653b2c84af61e03,149,"My middle name?, My age?, My favorite drink?, My full birthday?, My boyfriend?, My best friend (There's two)?, My favorite color?, My eye color? , My hair color? My favorite food? My moms name? Put this as your status and see who knows you best!",01/03/2011 04:37
199,c0289bdb4cd4eda90653b2c84af61e03,149,They can say that I won't stay around I'm gonna stand my ground You're not gonna stop me You don't know me You don't know who I am Don't count me out so fast I've been brought down to my knees I've been pushed right past the point of breaking but I can take it I'll be back Back on my feet This is far from over You haven't seen the last of me,14/01/2011 00:54
200,cd86d1e6d68c3770eaec0db419dceb2f,93,1st person to like my status - I'll change my last name to yours for a week. 2nd person to like my status - I'll write I love you on your wall for 3 days. ? 3rd person to like my status - I will answer any question. (inbox Only) 4th person to like my status - Can choose my profile pic. Put this as your status if you're brave enough,31/01/2011 22:08
201,cea00424ced413c108d878b1a14f3316,33,The difference between the right word and the almost right word is the difference between lightning and a lightning bug. ~Mark Twain,26/01/2011 00:21
202,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/He who has a why to live for can bear almost any how./"" â”œÃ©Î“Ã‡Ã¶ Friedrich Nietzsche""",01/03/2011 12:50
203,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/Out beyond ideas of wrongdoing and rightdoing there is a field. I'll meet you there. When the soul lies down in that grass the world is too full to talk about./"" â”œÃ©Î“Ã‡Ã¶ Mawlana Jalal-al-Din Rumi""",01/03/2011 21:59
204,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/Flying is learning how to throw yourself at the ground and miss./"" â”œÃ©Î“Ã‡Ã¶ - Douglas Adams""",01/04/2011 18:44
205,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/Moments into minutes. Minutes into hours. Hours into days. Days into years. Years into possibility. This will linger./"" â”œÃ©Î“Ã‡Ã¶ David Levithan""",02/04/2011 13:04
206,cfb021cfbff46ffdb75c7dcafe7c2087,91,"â”œÃ©Î“Ã‡Â£The trick is in what one emphasizes. We either make ourselves miserable, or we make ourselves happy. The amount of work is the same.â”œÃ©Î“Ã‡Ã˜ Carlos Castaneda",05/03/2011 00:03
207,cfb021cfbff46ffdb75c7dcafe7c2087,91,"â”œÃ©Î“Ã‡Â£I don't wish to be everything to everyone, but I would like to be something to someone.â”œÃ©Î“Ã‡Ã˜ Javan",05/03/2011 17:31
208,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/Those who are easily shocked should be shocked more often./"" â”œÃ©Î“Ã‡Ã¶ Mae West""",05/04/2011 13:43
209,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/But it's such a waste... You came to a place so near the sky but still can't see the stars./"" â”œÃ©Î“Ã‡Ã¶ Detective Conan""",05/04/2011 21:27
210,cfb021cfbff46ffdb75c7dcafe7c2087,91,"The images of his infinite pasts and infinite futures washed over him as he waited, paralyzed, in the present./ â”œÃ©Î“Ã‡Ã¶ Jonathan Safran Foe""",06/03/2011 03:29
211,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/Everything is the way it is because everything was the way it was/"" â”œÃ©Î“Ã‡Ã¶ Jonathan Safran Foer""",06/03/2011 19:31
212,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/The pure and simple truth is rarely pure and never simple./"" â”œÃ©Î“Ã‡Ã¶ Oscar Wilde""",06/03/2011 23:14
213,cfb021cfbff46ffdb75c7dcafe7c2087,91,/Sometimes you fight what you are,08/03/2011 17:17
214,cfb021cfbff46ffdb75c7dcafe7c2087,91,The reward for conformity was that everyone liked you except yourself. Rita Mae Brown,08/04/2011 13:16
215,cfb021cfbff46ffdb75c7dcafe7c2087,91,The best way out is always through. Robert Frost,08/04/2011 18:46
216,cfb021cfbff46ffdb75c7dcafe7c2087,91,"If you don't learn to laugh at trouble, you won't have anything to laugh at when you're old. Edgar Watson Howe",08/04/2011 20:42
217,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/There is only one success - to be able to spend your life in your own way./"" â”œÃ©Î“Ã‡Ã¶ Christopher Morley""",09/04/2011 14:07
218,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/Things don't go away. They become you./"" â”œÃ©Î“Ã‡Ã¶ Darin Strauss""",09/04/2011 23:56
219,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/It is easy to be heavy: hard to be light/"" â”œÃ©Î“Ã‡Ã¶ G. K. Chesterton""",10/03/2011 15:17
220,cfb021cfbff46ffdb75c7dcafe7c2087,91,"We learn something every day, and lots of times it's that what we learned the day before was wrong. Bill Vaughan",12/04/2011 13:11
221,cfb021cfbff46ffdb75c7dcafe7c2087,91,"If everything seems under control, you're not going fast enough Mario Andretti",14/04/2011 20:33
222,cfb021cfbff46ffdb75c7dcafe7c2087,91,"The contemplative life is often miserable. One must act more, think less, and not watch oneself live. ~Nicolas Chamfort",15/03/2011 12:21
223,cfb021cfbff46ffdb75c7dcafe7c2087,91,/I would not regret putting a hole in your arrogant chest,16/02/2011 00:09
224,cfb021cfbff46ffdb75c7dcafe7c2087,91,/We end up stumbling our way through the forest,16/02/2011 12:37
225,cfb021cfbff46ffdb75c7dcafe7c2087,91,/Life is not measured by the number of breaths we take,16/02/2011 15:16
226,cfb021cfbff46ffdb75c7dcafe7c2087,91,"Good girls go to heaven, bad girls go everywhere. Mae West",16/02/2011 20:36
227,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/Faith is the strength by which a shattered world shall emerge into light./"" â”œÃ©Î“Ã‡Ã¶ Helen Keller""",16/03/2011 03:23
228,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/Happiness makes up in height for what it lacks in length./"" â”œÃ©Î“Ã‡Ã¶ Robert Frost""",17/02/2011 17:48
229,cfb021cfbff46ffdb75c7dcafe7c2087,91,You cannot depend on your eyes when your imagination is out of focus. Mark Twain,17/03/2011 22:43
230,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/I don't think that there are any limits to how excellent we could make life seem./"" â”œÃ©Î“Ã‡Ã¶ Jonathan Safran Foer""",18/03/2011 01:55
231,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/The happiness of your life depends on the quality of your thoughts./"" â”œÃ©Î“Ã‡Ã¶ Marcus Aurelies""",18/03/2011 18:55
232,cfb021cfbff46ffdb75c7dcafe7c2087,91,Illusions commend themselves to us because they save us pain and allow us to enjoy pleasure instead. We must therefore accept it without complaint when they sometimes collide with a bit of reality against which they are dashed to pieces. ~Sigmund Freud,19/02/2011 22:58
233,cfb021cfbff46ffdb75c7dcafe7c2087,91,"â”œÃ©Î“Ã‡Â£The function of the imagination is not to make strange things settled, so much as to make settled things strange.â”œÃ©Î“Ã‡Ã˜ G. K. Chesterton",19/03/2011 01:13
234,cfb021cfbff46ffdb75c7dcafe7c2087,91,"/A friend is someone who knows all about you and still loves you./"" â”œÃ©Î“Ã‡Ã¶ Elbert Hubbard""",20/02/2011 02:07
